,smile,activity
9145,CC1=CC(=NN1)C2=NN=C(O2)/C=C/C3=CC4=C(C=C3)OCO4,Inactive
9146,CO[C@@H](C1=CC=CC=C1)C(=O)O[C@H]2[C@@H]([C@H]3[C@@H](CCN3O2)OC(=O)C4=CC=CC=C4)C(=O)OC,Inactive
9147,C1=CC=C(C=C1)CN2C3=CC=CC=C3N4C2=NN=C(C4=O)C5=CC=CC=C5,Inactive
9148,CC(C(=O)NC(CC1=CC=CC=C1)C(=O)OCC2=CC=CC=C2)NC(=O)CNC(=O)OC(C)(C)C,Inactive
9149,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2C(=O)C(C)OC(=O)C)C=CC=C3O,Inactive
9150,CC1=CC(=NC=N1)/C(=N/NC2=NC3=CC=CC=C3O2)/C,Active
9151,C1CCN(C1)C2=C(C=C(C(=C2)NN=C(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O)[N+](=O)[O-])[N+](=O)[O-],Inactive
9152,CC1=C(N(N=N1)C)C2=CC3=C(C4=C(N3[C@@H](C5CCOCC5)C6=CC=CC=C6)C=C(C=C4)C(C)(C)O)N=C2,Active
9153,C1=CC=C(C=C1)C2=NC3C4=CC=CC=C4C2O3,Inactive
9154,CC1(CC(=O)C(C(=O)C1)CCC(=O)/C=C/C2=CC=CC=C2)C,Inactive
9155,CN1CC[C@@H]([C@@H](C1)F)N(C)C(=O)N2CC(=C[C@@]2(CO)C3=CC=CC=C3)C4=C(C=CC(=C4)F)F,Active
9156,C1=CC=C(C=C1)NCN2C=NC3=CC=CC=C32,Inactive
9157,CC(=O)OC1CC2[C@](C=CC(=O)C2(C)C)(C3[C@@]1(C4=CCC(C4(CC3)C)[C@@H](C[C@@H](C(=O)C(C)(C)O)O)CO)C)C,Inactive
9158,COC1=C(C=C(C=C1)/C=C(/C2=CC(=C(C=C2)OC)OC)\Cl)OC,Inactive
9159,CC(=O)ON1C2=CC=CC=C2N=C1C3=CC=CC=C3C4=NC5=CC=CC=C5N4OC(=O)C,Inactive
9160,C1=CC(=CN=C1)NC(=O)NN,Inactive
9161,C1=CC(=CC=C1CNC(=O)/C(=C/C2=CC(=C(C=C2)O)O)/C#N)C(F)(F)F,Inactive
9162,COC1=CC=CC(=C1OC)C2C3C(COC3=O)OC4=CC5=C(C=C24)OCO5,Inactive
9163,CC(=O)C1=C(C=CC2=C1C3=C(N2C)C(=O)C4=CC=CC=C4C3=O)O,Inactive
9164,CN1C(=C2CC3=C(N(N=C3C4=CC=CC=C4C2=N1)C)N)N,Inactive
9165,CCOC(=O)CCC1=CC(=O)OC2=CC(=CC(=C12)O)O,Inactive
9166,CCN(CC)CCNC1=C2C(=NC3=CC=CC=C31)C=CC=C2[N+](=O)[O-].Cl,Active
9167,CC(C)C[C@@H](C(=O)[C@]1(CO1)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC3=CC=CC=C3)NC(=O)CN4CCOCC4,Active
9168,CN1C2=CC=CC=C2C3=C1N(C(=O)N(C3=O)C)C,Inactive
9169,CN(C)CCOC1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC5=C(C=C4)/C(=N/O)/CC5,Inactive
9170,C1=CC(=CC=C1COC2=CC(=CC(=C2)COC3=CC(=CC(=C3)C(=O)CC#N)OCC4=CC(=CC(=C4)OCC5=CC=C(C=C5)Br)OCC6=CC=C(C=C6)Br)OCC7=CC=C(C=C7)Br)Br,Inactive
9171,C[C@@H]1CC[C@H]2C(=C(O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)C(F)(F)F)COC/C=C/COCC5=C(O[C@H]6[C@]78[C@H]5CC[C@H]([C@@H]7CC[C@](O6)(OO8)C)C)C(F)(F)F,Active
9172,CC1(OC[C@@H](O1)C(=N)OCC2=CC=CC=C2)C,Inactive
9173,C1=CC=C2C(=C1)N=C(O2)C3C(=O)C(=O)N(C(=O)C3=O)C4=C(C=C(C=C4)Cl)Cl,Inactive
9174,COC(CN1C(=O)C2=CC=CC3=C2C(=CC=C3)C1=O)OC,Inactive
9175,C[C@H](C1=CC2=CC=CC=C2C=C1)C3=CC(=C(C(=C3)OC)OC)OC,Inactive
9176,CC(CNCCNC1=C2C=CC(=CC2=NC3=CC(=C(C=C31)OC)OC)[N+](=O)[O-])O.[Cl-],Inactive
9177,C1CC1C(=O)NC2=NNC3=C2C=CC(=C3)C4=CC=CC=C4,Inactive
9178,C1=CC2C(C=C1)N(N=N2)/C(=C/C3=CC=CC4=C3C=CN=C4)/C#N,Inactive
9179,C1CN(CCN1CCCCl)CCCl.Cl,Inactive
9180,CC\1=C(C(=N/C1=C\C2=C(C=C(N2)C3=CC=CN3)OC)C)CC(=O)OC,Inactive
9181,CC[C@@]1(C2=C(CNC1=O)C(=O)N3CC4=CC5=C(C=CC=C5NC(=O)C)N=C4C3=C2)O,Inactive
9182,CN1C(=O)C2=C(NC1=O)N=CC(=C2)C(=O)N/N=C/C3=CC=C(C=C3)OC,Inactive
9183,CC1=C(C(C(=C(N1)C)C(=O)NCC2=CC=CC=C2)C3=CC=C(C=C3)C4C(=C(NC(=C4C(=O)NCC5=CC=CC=C5)C)C)C(=O)NCC6=CC=CC=C6)C(=O)NCC7=CC=CC=C7,Inactive
9184,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O,Inactive
9185,CN(C)CCNC1=NC2=CC=CC=C2C3=C1C=CO3,Inactive
9186,C1CC2=C(C=C(C=C2)[N+](=O)[O-])C3=C(C1)C(=C(C(=O)N3)C#N)C4=CC=C(C=C4)Cl,Inactive
9187,CC1=C(C=CC(=C1)Cl)NC(=O)C(=O)C(C2C3=CC=CC=C3C(=O)O2)C(=O)C4=CC=CC=C4,Inactive
9188,CN1CCN(CC1)CCCN2C3=C(C4=C(C2=O)C=C(C=C4)[N+](=O)[O-])C(=O)C5=C3N=CC(=C5)OC,Inactive
9189,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)C4=C(C(=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O)O)O)O)O,Inactive
9190,CC1=C2C=CN=CC2=C(C3=C1N(C4=C3C=C(C=C4)C#N)C)C,Active
9191,CC1=C(NC(=C1C(=O)CCCCC(=O)NC(C)(C)C)C)/C=C\2/C(=CC(=N2)C3=CC=CN3)OC.Cl,Inactive
9192,C1=CC(=CC=C1O)OCCOC2=CC=C(C=C2)O,Inactive
9193,C[C@@H](C1=CC=CC=C1)N[C@H]2CCC[C@@]2(C#CC3=CC4=C(C=C3)OCO4)O,Inactive
9194,CN(C)C/C=C/C(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC(=C2)NC3=NC=C(C(=N3)C4=CNC5=CC=CC=C54)Cl,Active
9195,C1C[C@H]2[C@@H](C1)N(O[C@H]2CCCCCCCCC3=CN=CC=C3)CCC/C=C\CCCCCCCCCC4=CN=CC=C4,Inactive
9196,C1C2=C(C3=CC=CC=C3O1)OC4=CC=CC=C4C2=O,Inactive
9197,C1CN(CCN1C(CCC#N)CC#N)C(CCC#N)CC#N,Inactive
9198,CC(=O)OC1=C(C(=C(C(=C1C2=CC=C(C=C2)O)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C,Inactive
9199,COC1=CC=C(C=C1)C2=C(C(=NN2)N)C3=CC4=C(C(=C3)OC)OCO4,Inactive
9200,CC(CO)(CO)NC1=NC=NC2=CC=CC=C21,Inactive
9201,CC1=CC(=C(C2=C1C(=O)C=C(O2)/C(=C(\C)/O)/C(=O)C)C3C(C(C(C(O3)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,Inactive
9202,C1=CC=C2C(=C1)C(=N)N3C4=C(C=CC(=C4)Cl)OC3=N2.Cl,Inactive
9203,C[C@@]12[C@H]3CC[C@@H]1[C@H](ON2O[C@@H](C3)OC4CCCC[C@@H]4C5=CC=CC=C5)C(=O)OC,Inactive
9204,CC1=NN(C(C1)(C)C)C2=NC(=NC(=N2)N)/C(=C/C3=CC=NC=C3)/C#N,Inactive
9205,C1C(C2=C(N1C(=O)C3=CC4=C(N3)C=CC(=C4)N)C=C(C5=CC=CC=C52)N)CCl,Active
9206,C1=COC(=C1)/C=C/C(=O)C2=CC=C(C=C2)NC3=C4C=CC(=CC4=NC=C3)Cl,Inactive
9207,COC1=CC(=CC(=C1OC)OC)[C@H]2[C@@H]3[C@H](COC3=O)C(C4=CC5=C(C=C24)OCO5)Br,Inactive
9208,CN1C=CC2=C1C(=NC(=N2)Cl)N(C)C3=CC=C(C=C3)OC,Active
9209,C1=COC(=C1)C(=O)C2=C(N(C3=C([N+]2=O)C=C(C=C3)Cl)[O-])C(F)(F)F,Inactive
9210,CCCN1C(=O)C(/C(=C(/C(=O)OCC)\O)/C1=O)C2=CC(=C(C=C2)OC)OC,Inactive
9211,C[C@]12CC[C@H]3[C@H]([C@@H]1C/C(=C\C4=CC(=C(C(=C4)OC)OC)OC)/C2=O)CCC5=C3C=CC(=C5)OC,Inactive
9212,CCCCCCCCCCCCOC1C(OC2C1OC(O2)(C)C)COCCN3CCCC3,Inactive
9213,CCN1C=C(C(=N1)C2=CC=C(C=C2)NC(=O)N(C)C)C3=C4C=C(NC4=NC=C3)C5=CC=CC(=C5)CN(C)C,Inactive
9214,CCOC(=O)C1=C(C2C3C(C1(C4C2C(=O)NC4=O)C)C(=O)NC3=O)C,Inactive
9215,C1CN(C(N1)CC2=CC=CC=C2)N=O,Inactive
9216,C[C@@]1(CC(=O)[C@@]2(C3=C(C=C[C@@]2(C1)O)C(=O)C4=C(C3=O)C=CC=C4O)O)O,Inactive
9217,CN(CC1C(CCCN1)O)C23CC4CC(C2)CC(C4)C3,Inactive
9218,COC(=O)/C=C/C=C(C1=CC=CC=C1)C2=CC=CC=C2,Inactive
9219,C1CC2=NN(C(=C2C3=CC=CC=C31)C4=CC(=C(C=C4)Cl)Cl)C5=CC=CC=N5,Inactive
9220,CC(C)(C)OC(=O)N(C1=CC=CC=C1)OC,Inactive
9221,C1=CC=C2C=C(C=CC2=C1)CN(CCCCN(CCCNC(=O)C(F)(F)F)CC3=CC4=CC=CC=C4C=C3)CCCNC(=O)C(F)(F)F,Inactive
9222,CC12CCN(C1=CCC(=O)C2)C(=O)CC3=CC(=C(C=C3)OC)OC,Inactive
9223,CC(C)C1=C(C(=C(N1CC[C@@H]2CC=CC(=O)O2)C3=CC=C(C=C3)F)C4=CC=CC=C4)C(=O)NC5=CC=CC=C5,Inactive
9224,C1=CC=C2C(=C1)C=CC(=C2N=NC3=C(C=CC(=C3)Cl)Cl)O,Inactive
9225,CNC(=O)CNC(=O)CCC(=O)N(C)C,Inactive
9226,C1=CC2=C(C(=C(C=C2Cl)Cl)O)N=C1,Inactive
9227,CCOC(=O)CNC(=O)C(CCC(=O)N(C)O)NC(=O)CCC(C(=O)O)N,Inactive
9228,C1=CC=C\2C(=C1)C3=C(/C2=C/C4=C(N=CC=C4)OCCN)C=C(C=C3)[N+](=O)[O-],Active
9229,CC1=CCCC([C@@]12CC3=C4C2=C(C=C(C4=C(C5=C3[C@@H]([C@]6(CC(=O)C(=C([C@]6(C5=O)O)O)C(=O)N)O)O)O)O)OC)(C)C,Active
9230,CCC1=NN=C(N1N2C(=NNC2=O)CC3=CC=CC=C3)CC,Inactive
9231,C1=CC(=C2C(=C1O)C(=O)C=C(C2=O)OCCCCl)O,Inactive
9232,C1CN(CC2=CC=CC=C2OCCOC3=CC=CC=C3CN1CCO)CCO,Inactive
9233,C1=CC=C2C(=C1)C=CC(=N2)/C=C(\C#N)/C(=C(C#N)C#N)N,Inactive
9234,C[C@H]1CCC2[C@H](C(=O)OC2[C@]3(C1(C=CC3=O)O)C)CN(C)C,Inactive
9235,CC(=O)OCC1C2CC3=CC(=C(C=C3C1(OC2)C4=CC(=C(C=C4)OC)OC)OC)OC,Inactive
9236,COC1=CC=C(C=C1)C(/C(=N/NC(=O)C(=O)NN)/C2=CC=C(C=C2)OC)C3(C4=CC=CC=C4NC3=O)O,Inactive
9237,C1=CC=C(C=C1)C(=O)C2=CC3=C(C=C2)N=C(C(=O)N3)CC(=O)C(=O)NC4=NC5=CC=CC=C5N4,Inactive
9238,CC1N(C(C(=[N+]1[O-])C2=CC=CC=C2)C3=CC=CC=C3)O,Inactive
9239,CC(C)C1CC=NN1C(=O)OC(C)(C)C,Inactive
9240,C1=CC(=CC=C1N2C(=C(NC2=O)C#N)N)[N+](=O)[O-],Inactive
9241,COC1=CC=C(C=C1)/C(=N/NC2=NC3=CC=CC=C3N2CC4=CC=CC=C4)/C(=O)O,Inactive
9242,CC(C)(CC1=CC=CC=C1)NC2=NCCO2,Inactive
9243,CC1C(C(CC(O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)OC(=O)C)OC(=O)C,Inactive
9244,C1=CC=C(C=C1)/C=C/C(=O)CC(=O)CCC(=O)NC2=CC=C(C=C2)Cl,Inactive
9245,C[C@]12CCC(=O)C(=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O,Inactive
9246,C1CN(C[C@H]1C(=O)NC2=NC=C3C=CC(=CC3=C2)C(=O)N)C#N,Active
9247,CCCCCCCCCC1=CC(=CC=C1)N2C(=NC(=NC2(C)C)N)N.Cl,Active
9248,C1=CC=C2C(=C1)C=CC=C2C(=O)NCC(=O)NC3=CC=CC=C3OC4=CC=C(C=C4)O,Inactive
9249,CCCCCC/C=C\CCCCCCCCCC1=C(C(=CC(=C1)O)OC)O,Active
9250,C1=CC(=C(C=C1/C=C/C2=CC(=C(C=C2)O)O)C(=O)O)O,Inactive
9251,C[C@H]1C2=CC=CC=C2CN1CCCOC3=C(C=C4C(=C3)N=C(C45CCCC5)N)OCC6CC6,Inactive
9252,C[C@]12[C@H]([C@H](C[C@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC,Active
9253,C1=CC(=CC(=C1)CCl)CN2C=NC3=C2N=C(N=C3Cl)N,Inactive
9254,C1=CC2=C(C=C1[N+](=O)[O-])NC(=N2)/C(=C\C(=O)O)/C3=C(C=CC(=C3)Cl)[O-],Inactive
9255,C1C(=NC2=CC=CC=C2NC1=O)C3=CC=C(C=C3)Cl,Inactive
9256,C1C2=CC=CC=C2C3=C1C=C(C=C3)N=CC4=CC=CC=N4,Inactive
9257,C1CC(/C(=N/N=C\2/CCCC2C(C(F)(F)Cl)(C(F)(F)Cl)O)/C1)C(C(F)(F)Cl)(C(F)(F)Cl)O,Inactive
9258,CC1=NNC(=O)N1/N=C/C2=CC=CO2,Inactive
9259,C1COCCN1C(=C(/C(=C(/[N+](=O)[O-])\Cl)/Cl)[N+](=O)[O-])N2CCOCC2,Inactive
9260,CN1C2=CN=C3C=CC(=CC3=C2N(C1=O)C4=CC(=C(C=C4)N5CCNCC5)C(F)(F)F)C6=CN=C(C=C6)OC,Active
9261,CCCC1CC(=O)NC(=O)C1C(=O)OC(C)(C)C,Inactive
9262,C[C@H](C1=CC=CC=C1)NC(=O)NC2=CC=CC(=N2)C(=O)NC3=C(C=CC(=C3)C(C)(C)C)C(=O)O,Inactive
9263,CC(C)(C(CC/C(=C(/CCl)\Cl)/CBr)Cl)Cl,Inactive
9264,CCCCCC(=O)N1C(=O)N(C(=O)N1)C2=CC=C(C=C2)OC,Inactive
9265,C1CC1CN2CC3CN(CC(C2)C3=O)CC4=CC=CC=C4,Inactive
9266,CN(C)CCCN[C@H]1[C@H]2COC(=O)C2C(C3=CC4=C(C=C13)OCO4)C5=CC(=C(C(=C5)OC)O)OC,Inactive
9267,C(C#CCOC1C(=C(C(=O)O1)Cl)Cl)OC2C(=C(C(=O)O2)Cl)Cl,Inactive
9268,C[C@@H]\1CC[C@H]2C(=O)OC(C[C@@]2(C/C=C\C=C1\C(=O)OC)C)C3=COC=C3,Inactive
9269,CC(C)(C)C1(CCN(CC1)C)O.C(=O)(C(=O)O)O,Inactive
9270,CC1/C=C/C(CC(C([C@H]2[C@H](C(=CC(=O)O2)C(C(C/C(=C/C=C/C(=O)OC(C(/C=C/C(CC1OC)O)C)C(C)C(C(C)CCC(=O)C(C)C(C/C=C/N(C)C=O)OC)OC)/C)OC)OC)O)C)OC)OC,Active
9271,CC(=O)O[C@H]1CCC2[C@@]1(CCC3[C@H]2CCC4[C@@]3(CC5=C(N4)NN=C5)C)C,Inactive
9272,C1=CC=C(C=C1)N=NC(=NC2=CC=C(C=C2)Cl)C3=CC=C(C=C3)N(CCC#N)CCC#N,Inactive
9273,COC1C(C(OC(=O)C1OC)OC)OC,Inactive
9274,CC1C[C@H]([C@H](C2=C(C3C1C3)C(OC2O)O)C(C)CCC=C(C)C)OC(=O)C,Inactive
9275,CN1C(=NC2=C1N=C(N=C2N3CCOCC3)Cl)COC(=O)NCCC4=CC=CC=N4,Inactive
9276,C(CNCCC(=O)O)CNCCC(=O)O.Cl,Inactive
9277,CN1CCC2=CC(=C(C3=C2[C@@H]1CC4=CC(=C(C=C43)OC)OC5=CC(=C(C=C5C[C@H]6C7=CC(=C(C=C7CCN6C)OC)OC)OC)OC)OC)OC,Inactive
9278,CC1=CC=C(C=C1)C(=O)N/N=C/2\C3=CC=CC4=CC5=CC=CC=C5C(=C43)C2=O,Inactive
9279,C1=CC=C(C(=C1)CN2C(=O)C=C3C=CC=CC3=N2)Cl,Inactive
9280,COC1=CC=C(C=C1)CC2=C(NC(=O)NC2=O)N,Inactive
9281,C[C@@]12CC/C=C(\CC[C@@H]3[C@@H]([C@@H]1O2)OC(=O)C3=C)/COC(=O)C4=CN=C(C=C4)Cl,Inactive
9282,CN1C(=CN=C1[N+](=O)[O-])C=C,Inactive
9283,COC1=CC=CC=C1NC(=O)N2C3=CC=CC=C3C(=N2)N,Inactive
9284,CC1=NC2=CC=CC=C2N=C1NNC3=CC=CC=C3,Inactive
9285,CC1=CC(=CC=C1)CN2C=C(C3=C2C=CN=C3)CO,Inactive
9286,COC1=CC(=CC(=C1OC)OC)N2C=CN=C2,Inactive
9287,C1=CC=C2C(=C1)C(C(=O)N2)(CC(=O)C3=C(C=C(C=C3)O)O)O,Inactive
9288,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC3=C1C=CC(=C3)Cl)Cl.Cl,Inactive
9289,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(C(=C4C(=C3OC)OC=C(C4=O)C5=CC(=C(C(=C5)C)O)OC)O)OC)O)O)O)O)O)O,Inactive
9290,C[C@H]1C[C@H]([C@H]([C@@H](/C=C(/[C@H]([C@@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCCN(C)C)/C)OC)OC(=O)N)\C)C)O)OC,Inactive
9291,CC(C(C1=CC2=C(C=C1)OC3=CC(=O)C4=CC=CC=C4C3=N2)O)NC,Inactive
9292,C1=CN(C(=N1)[N+](=O)[O-])CCCNCCCN2C=CN=C2[N+](=O)[O-].Cl,Inactive
9293,COC1=CC(=CC(=C1OC)OC)N(CC#C)CC2=CC3=C(C=C2)N=C(C(=N3)Cl)C4=CC=CC=C4,Inactive
9294,COC1=CC2=C(C=C1)N=C3N2CCC4=CC(=C(C=C43)OC)OC,Inactive
9295,CN(C)C1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)NC(=O)[C@H](CC4=CC=C(C=C4)OC)N)O.Cl,Active
9296,COC1=CC=CC2=C1N=C(C=C2NC3=CC=C(C=C3)C(=O)O)C4=CC=CC=C4,Inactive
9297,CN1CCC2=CC(=C3C=C2C1CC4=CC(=C(C=C4)OC)C5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)O)OC,Inactive
9298,CC(C)CC(C(=O)NC1=CC=CC=C1)NC(=O)C(CCI)CC2=CC=CC=C2,Inactive
9299,C(C(C(=O)NN)O)(C(=O)NN)O,Inactive
9300,C1C=CCC(C1N(CC#N)CC#N)N(CC#N)CC#N,Inactive
9301,CN1CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O.Cl,Inactive
9302,CCN(CC)CC(CNC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC)O.Cl,Active
9303,COC1=CC=C(C=C1)NC2=C(C=CC=N2)C(=O)NCC3=CN(N=N3)CC4=CC(=CC=C4)OC5=CC=CC=C5,Inactive
9304,C#CCNC(=O)ON1C(=O)CCC1=O,Inactive
9305,CC1=CC2=C(C=C1)N=C[C@@H]3CCCN3C2=O,Inactive
9306,COC(=O)CC1=CC(=O)N2C3=CC=CC=C3NC2=C1C#N,Inactive
9307,CCN(CCCCCNC1=C2C=C(C=CC2=NC3=CC=CC=C31)OC)CCCl.Cl,Inactive
9308,CC1C(C2=CC3=C(C=C2OC1N4CCOCC4)OCO3)C5=CC(=C(C(=C5)OC)OC(=O)C)OC,Inactive
9309,CC(=CCC/C(=C\C=C\C(=C/C=C/C(=C\C=C\C=C(/C=C/C=C(\C=C\C=C(/CCC=C(C)C)\C)/C)\C)/C)\C)/C)C,Inactive
9310,C1C2=C(C(=C(C(=C2C3=CC=CC=C3O1)C#N)N)C#N)C4=CC=C(C=C4)Cl,Inactive
9311,C1CC2=C(C=CC3=C2C(=C(O3)C(=O)O)C1)[N+](=O)[O-],Inactive
9312,C1CCC(C1)(CN2C=CC(=O)NC2=O)CO,Inactive
9313,CCOC(=O)CCC(C(=O)NNC(=O)OC(C)(C)C)NC(=O)C(CCC(=O)OCC)NC(=O)C(CC1=CC=C(C=C1)[N+](=O)[O-])NC(=O)C,Inactive
9314,C1=CC2=C(C=C1Cl)[N+](=C(N=[N+]2[O-])N)[O-],Inactive
9315,CC1C(C(CC(O1)OC2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)OC6CCCCO6.Cl,Inactive
9316,C=CN1C(C(OC1=O)C2=CC=CC=C2)C3=CC=CC=C3,Inactive
9317,CCOC(=O)C1CC(C(=O)N1C)O,Inactive
9318,C1=CC(=CC=C1CNC2=CC3=C(C=C2)N=C(NC3=O)N)C(=O)NC(CCC(=O)O)C(=O)O,Inactive
9319,CC1=C(N=C(N=C1Cl)Cl)Cl,Inactive
9320,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC(CO)O,Inactive
9321,COC1=CC(=CC(=C1O)OC)C2[C@@H]3C(COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)NC6=CC7=C(C=C6)OCCO7,Inactive
9322,C1=CC(=C(C(=C1)[N+](=O)[O-])Cl)[N+](=O)[O-],Inactive
9323,CN(C)N1C(CC(C1=C(C#N)C#N)C2=CC=CC=C2)C#N,Inactive
9324,COC1=CC=C(C=C1)C23[C@H]4[C@H](C(=O)N(C4=O)C5=CC=CC=C5)ON2C6=CC=CC=C6C3=O,Inactive
9325,CN1C2=CC=CC=C2N3C1=C(C4=C(C3=O)CCCC4)C#N,Inactive
9326,CCOC(=O)CC1=NC2=C(N1C3C(C(C(O3)COC(=O)C)OC(=O)C)OC(=O)C)N=CNC2=O,Inactive
9327,C1CCC(C1)[C@@H](CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,Inactive
9328,C1CC2=NC(=C(N2C1)C3=CC4=C(C=C3)OCO4)C5=CC=CC=N5,Inactive
9329,CC1=CC2=C(C=C1OC)C(=C(N2CC3=CC=CC=C3)Cl)/C=C/4\C5=C(C=CC(=C5)O)NC4=O,Inactive
9330,COC1=CC=C(C=C1)N2C=NC3=C(N=C(N=C32)N)N,Inactive
9331,CCOC(=O)CCC1(CCCCC1=O)C(=O)OCC,Inactive
9332,C1=CC=C2C(=C1)/C(=C(/C3=CC(=C(C=C3)Cl)Cl)\Br)/OC2=O,Inactive
9333,COC1=CC=C(C=C1)CN(CC2=CC=C(C=C2)OC)C(=O)CC3(CCC=C3)O,Inactive
9334,CC1=CC=C(C=C1)[N+]2=NOC(=C2)[O-],Inactive
9335,C1C2CC3CC1CC(C2)(C3)C4=C(C=C(C=C4)CN5C=CC(=NC5=O)N)O,Inactive
9336,C1=CC=C(C=C1)NC(=O)C2=CC3=C(C=CC(=C3)N=NC4=CC=CC=C4C(=O)O)OC2=O,Inactive
9337,C1CCC2=C(C1)C3=C(C=CC4=C3C=NN4)N=C2C5=CC(=C(C=C5)N)F,Active
9338,C[C@H]\1C[C@H](OC(=O)[C@H](NC(=O)C(N(C(=O)CNC(=O)C(C/C(=C1)/C)C)C)CC2=CC(=C(C=C2)O)Br)C)C,Active
9339,CC1C(C(CC(O1)OC2C(CC3=CC4=CC(=CC(=C4C(=C3C2=O)O)O)OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)OC)O)OC(=O)C)C(C(=O)C(C(C)O)O)OC)OC7CC(C(C(O7)C)O)OC8CC(C(C(O8)C)OC(=O)C(C)C)(C)O)O,Active
9340,C1=CC(=CC=C1C(=O)O)[N+](=NC#N)[O-],Inactive
9341,COC1=C(C=C2C(=C1)C(=NC=N2)N3C4=C(C=C(C=C4)NC(=O)NC5=CC=CC=C5)C=N3)OC,Inactive
9342,C1=CC=C2C(=C1)C(=C(N2)C3=C(NC4=C3C=CC=N4)O)N=O,Inactive
9343,CC1=CC2=C(C=C1C)[N+](=O)C(=C(N2[O-])C)C(=O)/C=C/C3=CC4=C(C=C3)OCO4,Inactive
9344,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)C(=O)N(C6=O)CCN9CCOCC9)O)O,Inactive
9345,COC1=C(C=C(C=C1)C2=NN(C=C2C3=CC=NC=C3)C4=CC=C(C=C4)NC(=O)NC5=CC(=C(C=C5)Cl)C(F)(F)F)Cl,Inactive
9346,CC1=CC(=C2C(=C(C(=C2C(=C1)C)/C(=C\C(=O)OC)/C(=O)OC)C)C)C,Inactive
9347,CCCCN(C)/N=N/C1=C(NC=N1)C(=O)N,Inactive
9348,CC1=C2C=C(C=C(C2=CC=C1)C(=O)O[C@H](C(=O)NCCNC(=O)[C@H]([C@@]3(CO3)C)OC(=O)C4=CC(=CC5=C(C=CC=C45)C)OC)[C@@]6(CO6)C)OC,Active
9349,CCCCCCCCCCCCCCCCCC1=C(C(=CC=C1)OCOCCOC)CO,Inactive
9350,CC1C(C(CC(O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O.Cl,Active
9351,C/C(=N\NC(=O)C1=CC=C(C=C1)Cl)/C2=NC3=C(N2)C=CC=N3,Inactive
9352,CCCCCCCCC#CCCCCCCC(C(=O)O)F,Inactive
9353,CCCCCCCCCOC1=C(C=C(C=C1OC)C2CC(=O)NC3=C2C(=NN3C4=NC5=CC=CC=C5N4)C)OC,Inactive
9354,C[C@@]12CC[C@@H]3[C@@]([C@H]1CC=C4[C@]2(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)(C[C@@H]([C@@H]([C@@]3(C)C(=O)O)O)O)C,Inactive
9355,COC1=CC(=CC(=C1OC)OC)/C=C\2/C(=O)N(C(=N2)C3=CC=CC=C3)N4C(=NC5=CC=CC=C5C4=O)C6=CC=CC=C6,Inactive
9356,C/C=C/C1=CN2[C@@H](C1)C=NC3=C(C(=C(C=C3C2=O)OC4C(C(C(C(O4)C)NC)(C)O)O)C)O,Active
9357,CCCCCC[C@@H](C)NC(=O)C1=CC=C(C=C1)NC2=NC3=CC=CC=C3C4=C2C=CO4,Inactive
