smile,activity,Difference_set
CC1C(C2=CC3=C(C=C2OC1N4CCOCC4)OCO3)C5=C(C(=CC=C5)OC)OC,Inactive,0
CC1C(C2=CC3=C(C=C2OC1N4CCOCC4)OCO3)C5=C(C=C(C=C5)OC)OC,Inactive,0
CC1C(C2=CC3=C(C=C2OC1N4CCCCC4)OCO3)C5=CC6=C(C=C5)OCO6,Inactive,0
CC1C(C2=CC3=C(C=C2OC1N4CCOCC4)OCO3)C5=CC6=C(C=C5)OCO6,Inactive,0
CC1C(C2=CC3=C(C=C2OC1N4CCOCC4)OCO3)C5=CC(=C(C=C5)O)OC,Inactive,0
CCC1C(C2=CC3=C(C=C2OC1N4CCCC4)OCO3)C5=C(C(=CC=C5)OC)O,Inactive,0
CC1C(C2=CC3=C(C=C2OC1N4CCOCC4)OCO3)C5=CC(=C(C=C5)OC)OC,Inactive,0
CC1C(C2=CC3=C(C=C2OC1N4CCCC4)OCO3)C5=CC=CC=C5OC,Inactive,0
CCC1C(C2=CC3=C(C=C2OC1N4CCCC4)OCO3)C5=CC(=C(C(=C5)OC)OC)OC,Inactive,0
CC1C(C2=CC3=C(C=C2OC1N4CCOCC4)OCO3)C5=C(C(=C(C=C5)OC)OC)OC,Inactive,0
CC1C(C2=CC3=C(C=C2OC1N4CCCC4)OCO3)C5=CC(=CC=C5)OC,Inactive,0
CC1C(C2=CC3=C(C=C2OC1N4CCCC4)OCO3)C5=CC=C(C=C5)F,Inactive,0
CC1C(C2=CC3=C(C=C2OC1N4CCOCC4)OCO3)C5=CC=C(C=C5)Cl,Inactive,0
CC1C(C2=CC3=C(C=C2OC1N4CCCC4)OCO3)C5=CC6=C(C=C5)OCO6,Inactive,0
CC1C(C2=CC3=C(C=C2OC1N4CCCC4)OCO3)C5=CC=C(C=C5)N(C)C,Inactive,0
CC1C(C2=CC3=C(C=C2OC1N4CCOCC4)OCO3)C5=CC(=C(C(=C5)C(C)(C)C)O)C(C)(C)C,Inactive,0
CC1C(C2=CC3=C(C=C2OC1N4CCCCC4)OCO3)C5=CC=C(C=C5)OC,Inactive,0
COC1=CC=CC(=C1O)C2C(C(OC3=CC4=C(C=C23)OCO4)N5CCCC5)C6=CC=CC=C6,Inactive,0
CC1C(C2=CC3=C(C=C2OC1N4CCCCC4)OCO3)C5=CC(=C(C(=C5)OC)OC)OC,Inactive,0
CC1C(C2=CC3=C(C=C2OC1N4CCOCC4)OCO3)C5=C(C=C(C=C5OC)OC)OC,Inactive,0
CCN(CC)C1CCC(CC1)C2C(C(OC3=CC4=C(C=C23)OCO4)N5CCOCC5)C,Inactive,0
CC1C(C2=CC3=C(C=C2OC1N4CCCC4)OCO3)C5=C(C=C(C=C5OC)OC)OC,Inactive,0
C1=CC(=C(C=C1NCC2=C(C=CC(=C2)O)O)C(=O)O)O,Inactive,0
CC1=C(C2=NC3=CC=CC=C3N2C(=O)C1(C)CCO)C#N,Inactive,0
C1=CC=C2C(=C1)NC3=C(C(=C(C(=O)N23)N=NC4=CC=CC=C4F)O)C#N,Inactive,0
CC1=C(C2=NC3=CC=CC=C3N2C4=C1CCN4C5=CC=C(C=C5)Cl)C#N,Inactive,0
CC1=C(C(=O)NC(=N1)NC2=NC3=CC=CC=C3N2)CCO,Inactive,0
CC1=C(C(=O)N(N1)C2=NC=C(C(=O)N2)C(=O)O)CCO,Inactive,0
C1=COC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC=CO2,Inactive,0
C1=CC=C(C(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC=CC=C2O)O,Inactive,0
CN(C1=CC=C(C=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC=C(C=C2)N(C)C)C,Inactive,0
COC1=CC=C(C=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC=C(C=C2)OC,Inactive,0
C1OC2=C(O1)C=CC(=C2)/C=C/C(=O)CC(=O)/C=C/C3=CC4=C(OCO4)C=C3,Inactive,0
CC(=O)OC(C1=C2C=CC=CC2=CC3=CC=CC=C31)OC(=O)C,Inactive,0
CC(=O)OC(C1=C2C=CC3=CC=CC4=C3C2=C(C=C4)C=C1)OC(=O)C,Inactive,0
C1=CC=C(C=C1)/C(=C(\Br)/I)/C(=O)C2=CC=CC=C2,Inactive,0
COC1=CC=C(C=C1)C2=C(C(=C(N2)C3=CC=C(C=C3)OC)C4=CC=CC=N4)C5=CC=CC=N5,Inactive,0
CC(=O)OCC(C)(COC(=O)C)N1C(=O)C2C(C1=O)C3C4=CC=CC=C4C2C5=CC=CC=C35,Inactive,0
CC(CO)(CO)N1C(=O)C2C3CC(C2C1=O)C=C3,Inactive,0
C1=CC=C(C=C1)N2C(=O)C3C(C4C5=CC=CC=C5C3C6=CC=CC=C46)C(=O)N2,Inactive,0
CCCCCCCCCCOC1C2C(OC1C(CNCCCN(C)C)O)OC3(O2)CCCCC3,Inactive,0
CCCCCCCCCCOC1C2C(OC1C(C)OCCCN(C)C)OC3(O2)CCCCC3,Inactive,0
C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3N=C2N/N=C/C4=CC=C(C=C4)[N+](=O)[O-],Inactive,0
COC1=CC=C(C=C1)/C=N/NC2=NC3=CC=CC=C3C(=O)N2C4=CC=CC=C4,Inactive,0
CCOC(=O)CC1=NN=C2N1C3=CC=CC=C3C(=O)N2C4=CC=CC=C4,Inactive,0
C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3N=C2N/N=C/C4=CC=C(C=C4)Cl,Inactive,0
C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3N4C2=NN=C4C5=CC=CC=C5O,Inactive,0
COC1=CC(=C(C(=C1)OC)/C=N\NC2=NC3=CC=CC=C3C(=O)N2C4=CC=CC=C4)OC,Inactive,0
COC1=CC(=C(C=C1)/C=N/NC2=NC3=CC=CC=C3C(=O)N2C4=CC=CC=C4)OCC5=CC=CC=C5,Inactive,0
C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3N4C2=NN=C4C5=CC=C(C=C5)O,Inactive,0
C1=C(C=C(C(=C1Br)O)Br)CCNC2=CC(=O)C3=C(C2=O)NC=N3,Inactive,0
CC(=O)OC[C@@]12CC[C@@H]3[C@@]([C@H]1C[C@H](O2)C4=CC(=O)O[C@H]4O)(CCCC3(C)C)C,Inactive,0
C[C@@]12CCC[C@@]3([C@@H]1CC[C@]45C3(CC[C@](C4)(C(=C)C5=O)OC)C)OC2=O,Inactive,0
C1C=CC(=O)O[C@@H]1C[C@@H](CC(=O)/C=C/C2=CC=CC=C2)O,Inactive,0
C1C2CC3(C1C=C2)COC(=O)OC3,Inactive,0
C1CCCCCC(CCCCC1)(C#N)O,Inactive,0
C[C@]12CCC3[C@H](C1CCC(=O)O2)CCC4=C3C=CC(=C4)OC,Inactive,0
COC(=O)C1(CCCCCCCCCCC1=O)CCCCCBr,Inactive,0
C1CCCCCC(=O)C(CCCC1)CCCCCBr,Inactive,0
CC1(CC(C1=NNC(=O)N)(C)C)C,Inactive,0
C1CC2C3C1C(C2=O)C(C3)C(=O)O,Inactive,0
C1CC2C3C1C(C2=O)C(C3)N.Cl,Inactive,0
C1CC2C3C1C(C2O)C(C3)C(C4=CC=CC=C4)(C5=CC=CC=C5)O,Inactive,0
C1C2C=CC3C1C(CC23)OC4=C(C=C(C=C4)[N+](=O)[O-])[N+](=O)[O-],Inactive,0
COC(=O)C1C2CC3C1C3C2C(=O)OC,Inactive,0
C=C1C2CC3C1C(C2CC3)OC(=O)C4=CC=CC=C4C(=O)O,Inactive,0
COC(=O)CC1C2CC3C1C3C2=O,Inactive,0
C1C2C3C2C(=O)C1C3CC#N,Inactive,0
CC(=O)OC1CC2(CCC1(C2(OC)OC)Cl)Cl,Inactive,0
COC1(C=CC2C1C3C=CC2C3(OC)OC)OC,Inactive,0
CC(=O)OC1CC2CC(=O)CC1N2C,Inactive,0
C1CCCCCC(CCCC1)C(C(C2CCCCCCCCCC2)O)O,Inactive,0
C[C@@H]1C[C@H]([C@]2(C13CC([C@H]([C@@]2(C)CO)C)OC(=O)C3)O)O,Inactive,0
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C(=C2C=C(C(=O)C(=C2)C(C)(C)C)C(C)(C)C)C3=CC=C(C=C3)C4=C5C=CC(=C(C6=NC(=C(C7=CC=C(N7)C(=C8C=CC4=N8)C9=CC=C(C=C9)C(=C1C=C(C(=O)C(=C1)C(C)(C)C)C(C)(C)C)C1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C)C1=CC=C(C=C1)C(=C1C=C(C(=O)C(=C1)C(C)(C)C)C(C)(C)C)C1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C)C=C6)C1=CC=C(C=C1)C(=C1C=C(C(=O)C(=C1)C(C)(C)C)C(C)(C)C)C1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C)N5,Inactive,0
C1=CC=C(C=C1)N=C2C(=O)C3=C(O2)C=C(C=C3)O,Inactive,0
C1=CC=C(C=C1)NC2=CC=C(C=C2)N=C3C(=O)C4=CC=CC=C4O3,Inactive,0
C1CC(C(=O)C2=CC=CC=C21)(CCC#N)CCC#N,Inactive,0
CC1(OC(C(O1)C(C)(C)O)C(C)(C)O)C,Inactive,0
CC(=O)NC1C2=CC=CC=C2C(C13CCC4(CC3)OCCO4)(C)C,Inactive,0
COC(=O)C1CC2(CCC1=O)CC3=CC=CC=C3C2=O,Inactive,0
C1CC2(CCC13CC4=CC=CC=C4C3=O)OCCO2,Inactive,0
CC1(C2=CC=CC=C2C(C13CCC(=O)CC3)O)C,Inactive,0
C1CC2(CCC1=O)CC3=CC=CC=C3C2O,Inactive,0
CC1(C2=CC=CC=C2C(=O)C13CCC(=O)CC3)C,Inactive,0
C1CC2=C(C1C(=O)O)C=C(C=C2)C(=O)CCC(=O)O,Inactive,0
C1CC2=C(C1C(=O)O)C=C(C=C2)CCCC(=O)O,Inactive,0
CC(C)C1(CCC2=C1C=C(C=C2)C(=O)CCC(=O)O)C(=O)OC(C)C,Inactive,0
C1CC2=CC3=C(C=C2C1C(=O)O)C(=O)CC3,Inactive,0
C1CC2=CC3=C(CCC3C(=O)O)C=C2C(=O)C1,Inactive,0
C1C2=CC=CC=C2C(=O)C13C(C4C(C3C5=CC=CC=C5)C(=O)C6=CC=CC=C46)C7=CC=CC=C7,Inactive,0
CCOC(=O)C(CC1=C2C=CC=CC2=CC3=CC=CC=C31)(C(=O)OCC)NC(=O)C,Inactive,0
C1=CC=C2C(=C1)C=C3C=CC=CC3=C2CC(C(=O)O)N.Cl,Inactive,0
C1=CC=C2C(=C1)C3C4C(C2(C5=CC=CC=C35)C=O)C(=O)NC4=O,Inactive,0
C1CC2=C(C1)N(C(=O)CC2)CCC3=CC4=C(C=C3)OCO4,Inactive,0
CC1(C[C@@H](C(C(C1)O)(C)C)O)C,Inactive,0
CC(C1CCCC1=O)C2CCCC2=O,Inactive,0
C1C[C@H]2C(CCCC2=O)C(C1)O,Inactive,0
C[C@]12CCCC(=O)C1(CCC2=O)C,Inactive,0
C[C@]12CCCC(C1(CCC2=O)C)O,Inactive,0
CC1=C2CC(CC(=O)C2(CCC1=O)C)(C)C,Inactive,0
C/C=C/[C@]1(C[C@H]2[C@@H]1CCCC2)OC(=O)C3=CC=CC=C3,Inactive,0
CCCCCCC1CC(=O)C1(Cl)Cl,Inactive,0
CC(=C)[C@]1(C[C@H]2[C@@H]1CCCC2)OC(=O)C3=CC(=CC(=C3)[N+](=O)[O-])[N+](=O)[O-],Inactive,0
C[C@]1(C[C@H]2[C@@H]1CCCC2)OC(=O)C3=CC(=CC(=C3)[N+](=O)[O-])[N+](=O)[O-],Inactive,0
CCOC(=O)C1(CC1)C#N,Inactive,0
CC(=O)C(C)(C)CCC(C)(C)C(=O)C,Inactive,0
CCOC(=O)CC(C1=CC=CC=C1)C(C)(C(=O)OCC)C(=O)OCC,Inactive,0
CC1(CC(=O)C(C(=O)C1)(CC2=CC=CC=C2)CC3=CC=CC=C3)C,Inactive,0
CC1=C(CC(CC1=O)C(=C)C)O,Inactive,0
CC1(C(=O)OC(OC1=O)(C)C)C,Inactive,0
CC1(OC(=O)C(C(=O)O1)(CC2=CC=CC=C2)CC3=CC=CC=C3)C,Inactive,0
C1C(C1(C(=O)O)C(=O)O)(C(=O)O)C(=O)O,Inactive,0
C1C[C@@H]2[C@@]3(CCC(=O)CC3C1)CC(=O)O2,Inactive,0
C1C[C@@H]2[C@@]3(CCC4(CC3C1)OCCO4)CC(=O)O2,Inactive,0
C1C[C@@H]2[C@@]3(CCC(=O)C=C3C1)CC(=O)O2,Inactive,0
C1C[C@@H]2[C@@]3(CCC4(CC3=C1)OCCO4)CC(=O)O2,Inactive,0
C=CC[C@@]12CCC(=O)C=C1CCCC2=O,Inactive,0
CC1C(=O)CC[C@@]2(C1(CCCC2=O)O)C,Inactive,0
C[C@]12CCC[C@](C1(CCC2=O)C)(C=C)O,Inactive,0
C[C@H]1CCC([C@H](C12CC=CC2=O)C)O,Inactive,0
C1CC2C(CC[C@@H]3[C@H]1C(=O)C3(Cl)Cl)C(C2=O)(Cl)Cl,Inactive,0
CC[C@]1(CCC2[C@H](C1C)CCC3=C2C=CC(=C3)O)C,Inactive,0
CC(=O)OC1=CC2=C(C=C1)C3[C@@H](CC2)C4CC[C@@H]([C@]4(C[C@@H]3O[N+](=O)[O-])C)O,Inactive,0
CC(=O)OC1=CC2=C(C=C1)C3[C@@H](CC2)C4CC[C@@H]([C@]4(C[C@@H]3O[N+](=O)[O-])C)O[N+](=O)[O-],Inactive,0
CC1CC2=C(C=CC(=C2)O)C3[C@@H]1C4CC[C@@H]([C@]4(C[C@@H]3O[N+](=O)[O-])C)O,Inactive,0
CC1=CC(=NN1C(C)(C(=O)CC2=CC=CC=C2)N3C(=CC(=N3)C)C)C,Inactive,0
CC1=CC=C(C=C1)N2C=C(C3=C(N=CN=C32)NN)C4=CC=C(C=C4)Cl,Inactive,0
CC[N+]1=C2C(=C(N=C1)N)C(=CN2C3=CC=C(C=C3)C)C4=CC=C(C=C4)Cl.[I-],Inactive,0
CCNC(=O)NNC1=C2C(=CN(C2=NC=N1)C3=CC=C(C=C3)C)C4=CC=C(C=C4)Cl,Inactive,0
C1=CC=C(C=C1)CCOC(=O)CCC2=CC(=C(C=C2)O)O,Inactive,0
C1=CC=C(C=C1)CCCOC(=O)/C=C/C2=CC(=C(C=C2)O)O,Inactive,0
C1=CC=C(C=C1)COC(=O)/C=C/C2=CC(=C(C=C2)O)O,Inactive,0
C1=CC=C(C=C1)CCOC(=O)/C=C/C2=C(C(=C(C=C2)O)O)O,Inactive,0
C1=CC=C(C=C1)CCOC(=O)/C=C/C2=CC(=C(C=C2O)O)O,Inactive,0
COC1=C(C2=C(C=C1)C=C(C=C2)C(=O)NCCC3=CC=CC=C3)OC,Inactive,0
C1=CC2=C(C=CC(=C2O)O)C=C1C3=CC(=C(C=C3)O)C(=O)O,Inactive,0
C1=CC2=C(C=CC(=C2C=C1C3=CC(=C(C=C3)O)C(=O)O)O)O,Inactive,0
C1=CC(=C(C=C1/C=C/C2=CC(=C(C=C2)O)O)C(=O)O)O,Inactive,0
COC1=C(C=C(C=C1)CCC2=CC(=C(C=C2)O)C(=O)O)OC,Inactive,0
COC1=C(C2=C(C=C1)C=C(C=C2)C(=O)NC3=CC(=C(C=C3)O)C(=O)O)OC,Inactive,0
COC1=C(C2=C(C=C(C=C2)Br)C(=C1)C3=CC(=C(C4=C3C=C(C=C4)Br)OC)OC)OC,Inactive,0
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(CC1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C(C)(C(C)O)O)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)OC(=O)C,Inactive,0
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(CC1OC(=O)[C@@H]([C@H](C5=CC=CO5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)OC(=O)C,Inactive,0
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(CC1OC(=O)[C@@H]([C@H](C5=CC6=CC=CC=C6C=C5)NC(=O)C7=CC=CC=C7)O)O)OC(=O)C8=CC=CC=C8)(CO4)OC(=O)C)O)C)OC(=O)C,Inactive,0
COC1=CC(=CC(=C1OC)OC)NCC2=CC3=C(C=C2)N=C(C(=N3)OC)OC,Inactive,0
CCOC(=O)C1=CC=C(C=C1)NCC2=CC3=C(C=C2)OC(=O)C(=N3)C4=CC=CC=C4,Inactive,0
CCOC(=O)C1=CC=C(C=C1)NCC2=CC3=C(C=C2)N=C(C(=N3)OC)OC,Inactive,0
COC1=NC2=C(C=C(C=C2)COC3=CC=C(C=C3)C(=O)O)N=C1OC,Inactive,0
COC1=CC(=CC(=C1OC)OC)NCC2=CC3=C(C=C2)N=C(C(=N3)N)C4=CC=CC=C4,Inactive,0
COC1(CCCCCCCCC(CCCCCCCC1)(OC)OC)OC,Inactive,0
C1CCCCC(CCCCCCCCC(CCC1)(C2=CC=CC=C2)O)(C3=CC=CC=C3)O,Inactive,0
C#CC1(CCCCCCCCC2(CCCCCCCC1)OCCO2)O,Inactive,0
C1CCCCC2(CCCCCCCCC3(CCC1)OCCO3)OCCO2,Inactive,0
C1CCCCC(C(=O)C(=O)C(CCC1)(CCC(=O)O)CCC(=O)O)(CCC(=O)O)CCC(=O)O,Inactive,0
C1CCCCC(C(=O)C(=O)C(CCC1)(CCC#N)CCC#N)(CCC#N)CCC#N,Inactive,0
C1CCCCC(C(=O)C(=O)C(CCC1)(CCCO)CCCO)(CCCO)CCCO,Inactive,0
COC(=O)CCCC1(CCCCCCCCC(C(=O)C1=O)(CCCC(=O)OC)CCCC(=O)OC)CCCC(=O)OC,Inactive,0
C1CCCCC(C(C(C(CCC1)(CCC#N)CCC#N)O)O)(CCC#N)CCC#N,Inactive,0
CCOC(=O)CCC1(CCCCCCCCC(C(=O)C1=O)(CCC(=O)OCC)CCC(=O)OCC)CCC(=O)OCC,Inactive,0
C1CCCC(C(=O)C(=O)C(CC1)(CCC#N)CCC#N)(CCC#N)CCC#N,Inactive,0
COC(=O)CCC1(CCCCCCC(C(=O)C1=O)(CCC(=O)OC)CCC(=O)OC)CCC(=O)OC,Inactive,0
C(CC#CCCCC(=O)O)CC(=O)O,Inactive,0
COC1CC(OC1CO)N2C=CC(=O)NC2=O,Inactive,0
C[C@]1(C\2CC\3CC1(CC(/C3=N/O)/C2=N\O)C4=CC=CC=C4)O,Inactive,0
C1C\2CC\3(CC(/C2=N/O)/C(=N\O)/C1/C3=N/O)C4=CC=CC=C4,Inactive,0
C1C/C(=N\O)/C2CC\3(CC1C2(C/C3=N/O)N4CCOCC4)CC5=CC=CC=C5,Inactive,0
C1CC\2(CCC1(C/C2=N\O)N3CCOCC3)CC4=CC=CC=C4,Inactive,0
CC1\2CC3CC/C(=N\O)/C(C1)C3(C/C2=N/O)N4CCOCC4,Inactive,0
CC(C)CNC(=O)CCC1=C2C(=CC=C1)C3=CC=CC(=C3O2)CCN,Inactive,0
CC1(OC[C@H]([C@@H](CO1)O)C#N)C,Inactive,0
CC(=C)C1CC[C@@]([C@@H](C1)C#N)(C)O,Inactive,0
CC(C)(C)OC[C@@H](CC#N)O,Inactive,0
C1=CC=C(C=C1)OC[C@@H](CC#N)O,Inactive,0
CC1(OC[C@H]([C@@H](CO1)Br)O)C,Inactive,0
CC(=O)C(=C(I)I)C1=CC=CC=C1,Inactive,0
C[N+](CCCl)(CCCl)CC1=C(C=C(C=C1)OC)[N+](=O)[O-].[Cl-],Inactive,0
C[C@@H](C(CCCCCC/C=C\C/C=C\C/C=C\C/C=C\C=C\C(C/C=C\CC([C@H](C)N)O)O)O)N,Inactive,0
C[C@@H](C(CCCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC([C@H](C)N)O)O)N,Inactive,0
C\1C(OC2=CC=CC=C2/C1=N/NC3=CC=CC=C3)C4=CC=CC=C4,Inactive,0
C1OC2=C(O1)C=C(C=C2)C(=O)/C=C/C3=CC=C(C=C3)O,Inactive,0
COC1=C(C=CC(=C1)/C=C/C(=O)C2=CC(=C(C=C2)O)OC)O,Inactive,0
CC(C)(C)C(=O)OC1=CC=C(C=C1)/C=C/C(=O)C2=CC=C(C=C2)OC(=O)C(C)(C)C,Inactive,0
C1/C(=C\C2=CC=C(C=C2)O)/C(=O)/C(=C/C3=CC=C(C=C3)O)/C1,Inactive,0
C1/C(=C\C2=CC(=C(C=C2)O)O)/C(=O)/C(=C/C3=CC(=C(C=C3)O)O)/C1,Inactive,0
CC1C/C(=C\C2=CC(=C(C=C2)O)O)/C(=O)/C(=C/C3=CC(=C(C=C3)O)O)/C1,Inactive,0
CC1C/C(=C\C2=CC=C(C=C2)OC(=O)C(C)(C)C)/C(=O)/C(=C/C3=CC=C(C=C3)OC(=O)C(C)(C)C)/C1,Inactive,0
CC1=C2C(=NC(=NC2=NC=C1CNC3=CC=C(C=C3)OC)N)N.CO,Inactive,0
CC1=C2C(=NC(=NC2=NC=C1CNC3=C(C(=C(C=C3)Cl)Cl)Cl)N)N.CC(=O)O,Inactive,0
C[C@]12CCC(=O)C(C1CC[C@@H]3C2CC=C([C@H]3C=C)CO)(C)C,Inactive,0
CC1=CC(=O)CC2[C@@]1(CCC3[C@]2(CC([C@@](C3)(C)C=C)O)C)C,Inactive,0
CC(CC[C@]1(C(=O)CCC2[C@]1(O2)C)C)[C@H]3C[C@H](OC3=O)C4=COC=C4,Inactive,0
C[C@@H]1CC[C@@]2([C@]3(CCC2([C@@]14CC(OC4=O)C5=COC=C5)OC3=O)C)C,Inactive,0
CC(=CCCC(=O)C1=C(C=CC=C1O)COC(=O)C)C,Inactive,0
CC1=C2C(=CC=C1)OC3=C(C2=O)CC(C(O3)(C)C)O,Inactive,0
COC1=CC(=CC(=C1O)O)CCCOC(=O)/C=C/C2=CC(=C(C=C2)O)O,Inactive,0
CC(C)C(=O)OCC(=C)[C@@H]1[C@H](C2=C(O1)C=CC(=C2)C(=O)C)OC(=O)C(C)C,Inactive,0
CC(=O)C1=CC2=C(C=C1)O[C@@H]([C@H]2O)C(=C)CO,Inactive,0
CC(C)C(=O)OC1CC2(C(O2)/C=C\C3(C(O3)C4C1=C(C(=O)O4)COC(=O)C)C)COC(=O)C,Inactive,0
CC1=CC([C@@H]2C(C3C1C[C@@H](C3=C)OC(=O)C)OC(=O)C2=C)OC(=O)C(C)(C(C)OC(=O)C)O,Inactive,0
CC1=CC([C@@H]2C(C3C1C[C@@H](C3=C)OC(=O)C)OC(=O)C2=C)OC(=O)C(C)(C(C)OC(=O)C)OC(=O)C,Inactive,0
CC1=C2C(=CC=C1)OC(=O)[C@@]3(C2=O)C(C(=O)C[C@@]3(C)C=C)C(C)C=O,Inactive,0
C1CCC2=NC3=C(C=C(C=C3)[N+](=O)[O-])C(=O)N2CC1,Inactive,0
C1CCC2=NC3=C(C=C(C=C3)N)C(=O)N2CC1,Inactive,0
COC1=CC(=CC(=C1OC)OC)CNC2=CC3=C(C=C2)N=C4CCCCCN4C3=O.Cl,Inactive,0
COC1=C(C=C2C(=C1)C(=O)N3CCCCCC3=N2)OC.Cl,Inactive,0
CCCC(=O)OC1C(OC(C1F)N2C=C(C(=O)NC2=O)F)CO,Inactive,0
CCCC(=O)OCC1C(C(C(O1)N2C=C(C(=O)NC2=O)F)F)O,Inactive,0
CCCC(=O)OCC1C(C(C(O1)N2C=C(C(=O)NC2=O)F)F)OC(=O)CCC,Inactive,0
COC1=C(C=C(C=C1)/C=C/2\C=CC3=CC=CC=C32)OC,Inactive,0
C1[C@@H]2CC3=CC=CC=C3N2N[C@H]1CO,Inactive,0
C1=CC=C2C(=C1)C(=C3N2NC=C3)N=NC(=O)N,Inactive,0
CC1=C(C(=NC(=O)N1)N/N=C/C2=CC(=C(C=C2)Cl)Cl)C(=O)NC3=CC(=C(C=C3)Cl)Cl,Inactive,0
CC1=C(C(=NC(=O)N1)N(CCO)/N=C/C2=CC=C(C=C2)Cl)C(=O)NC3=CC=C(C=C3)Cl,Inactive,0
CC1=C2C(=C3C=C(C=CC3=NC2=NC(=O)N1)Cl)NC(C)(CO)CO,Inactive,0
CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)NC(=NCC3C(CC(O3)N4C=NC5=C(N=CN=C54)N)O)NC#N,Inactive,0
C1C2=CC=CC=C2NC(=O)C3=CC4=C(N31)C=C(O4)C5=CC=CC=C5,Inactive,0
COC1=CC2=C(C=C1)C3C4=CC=CC=C4CCN3CCC2.Cl,Inactive,0
COC1=C(C=C2C3C4=CC=CC=C4CCN3CCC2=C1)OC,Inactive,0
COC1=C(C=C2C3CCC4=CC=CC=C4CN3CCC2=C1)OC,Inactive,0
COC1=C(C=C2C3CC4=CC=CC=C4CN3CCCC2=C1)OC,Inactive,0
COC1=C(C=C2C3C4CCCCC4CCN3CCC2=C1)OC.Cl,Inactive,0
CC(C)(C)OC(=O)/N=C/C1=C(C2=CC=CC=C2OC1=O)O,Inactive,0
C1=CC=C(C=C1)OC(=O)/N=C/C2=C(C3=CC=CC=C3OC2=O)O,Inactive,0
CC(C)(C)OC(=O)N1CC2=C(C[C@H]1C(=O)O)C=CC(=C2)O,Inactive,0
C1CN1CCCNCC#CCN,Inactive,0
CCCC1=C(C=C2CC[C@@H]3[C@@H](C2=C1)CC[C@]4([C@H]3CC[C@@H]4O)C)O,Inactive,0
C/C=C/C1=C(C=C2CC[C@@H]3[C@@H](C2=C1)CC[C@]4([C@H]3CC[C@@H]4O)C)O,Inactive,0
CCC1=C(C=C2CC[C@@H]3[C@@H](C2=C1)CC[C@]4([C@H]3CC[C@@H]4O)C)O,Inactive,0
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=C(C=C34)C=C)O,Inactive,0
CCCCCC[C@H]1CC(=O)C2CCCC[C@]23N1C[C@H](C3)Cl.CCCCCC[C@H]1CC(=O)C2CCCC[C@]23N1[C@H](CC3)CCl,Inactive,0
CC(C)CN=CC1=C(C=C(N1)C2=CC=C(N2)Br)OC,Active,0
CC1=CC2=C(C=C1)N=C(C=C2C)C=NC3=CC=C(C=C3)Cl,Inactive,0
CC1=CC2=C(C=C1)N=C(C=C2C)C=NC3=CC=CC=C3Cl,Inactive,0
CC1=CC=NN1CCC2=C(C=C(C=C2)Cl)Cl.Cl,Inactive,0
CC1=CC=NN1CCC2=CC=C(C=C2)OC.Cl,Inactive,0
CC1=NN(C=C1)CCC2=C(C=C(C=C2)OC)OC.Cl,Inactive,0
C1CCN(C1)CC2CCC(C2=O)CN3CCCC3.Cl,Inactive,0
C1N(CCN(C1)CCC(=O)/C=C/C2=CC=CC=C2)CCC(=O)/C=C/C3=CC=CC=C3.Cl,Inactive,0
CCCCCCCCCCCCCCCC1(C[N+](CCO1)(C)C)OC.[I-],Inactive,0
COC1=CC=C(C=C1)C2C(=CC3=C(O2)C=CC(=C3)Cl)[N+](=O)[O-],Inactive,0
COC1=CC=C(C=C1)C2C(=CC3=C(O2)C(=CC=C3)OC)[N+](=O)[O-],Inactive,0
COC1=CC=CC2=C1OC(C(=C2)[N+](=O)[O-])C3=CC=C(C=C3)Cl,Inactive,0
C1=CC(=CC=C1C#N)C2C(=CC3=C(O2)C=CC(=C3)Cl)[N+](=O)[O-],Inactive,0
